name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bratislava,2022-10-21T01:00:00,7.2,4.5,4.6,83.54,0,0,,0,0,25.9,14.4,114.8,1023,4.2,,0,0,0,,Clear,clear-night,remote
bratislava,2022-10-21T02:00:00,7,4.2,3.9,80.64,0,0,,0,0,26.3,15.1,107.5,1023,0.2,,0,0,0,,Clear,clear-night,remote
bratislava,2022-10-21T03:00:00,6.7,3.6,3.9,82.32,0,0,,0,0,28.1,16.2,108,1022,1.6,,0,0,0,,Clear,clear-night,remote
bratislava,2022-10-21T04:00:00,6.2,4.7,3.4,81.82,0,0,,0,0,29.2,7.8,115,1022.1,80,47,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-21T05:00:00,6.1,4.5,3.1,80.64,0,0,,0,0,29.2,8,115,1022,57.7,38.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-21T06:00:00,5.5,3.7,2.7,82.31,0,0,,0,0,39.6,7.8,106,1021.9,89.1,25.9,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-21T07:00:00,6,4.3,2.9,80.66,0,0,,0,0,28.1,7.8,123,1022,89.9,34.9,7,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,AU094,11801099999"
bratislava,2022-10-21T08:00:00,6.5,4.9,3.1,78.9,0,0,,0,0,43.2,7.8,106,1021.6,90,39.9,12,0,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-21T09:00:00,7.2,5.7,2.7,73.24,0,0,,0,0,36,8,106,1021.6,90,40.2,26,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-21T10:00:00,7.7,5.7,2.7,70.24,0,0,,0,0,35.3,11.6,73,1021.5,89.9,40.2,86,0.3,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-21T11:00:00,8.7,6.2,2.6,65.64,0,0,,0,0,38.5,15.2,83,1021,89.9,40.2,156,0.6,2,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-21T12:00:00,9.2,6.9,2.4,62.56,0,0,,0,0,43.2,15.1,83,1020.5,90,54.2,139,0.5,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-21T13:00:00,9.9,7.8,2.4,59.42,0,0,,0,0,39.2,15.1,82,1019.4,99.3,49.5,161,0.6,2,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-21T14:00:00,10,7.9,2.7,60.7,0,0,,0,0,36,14.9,82,1018.8,99.3,49.5,133,0.5,1,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-21T15:00:00,10.7,10.7,3.1,59.24,0,0,,0,0,39.6,18.2,91,1017.8,90,42.7,125,0.5,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-21T16:00:00,10.9,10.9,3.1,58.59,0,0,,0,0,37.8,18.1,90,1017.5,90.8,42.7,88,0.3,1,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-21T17:00:00,10.6,10.6,4,63.79,0,0,,0,0,25.2,7.9,86,1017.7,100,38,44,0.2,0,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-21T18:00:00,9.9,9,3.9,65.92,0,0,,0,0,26.6,7.6,67,1017.6,90.8,38,12,0,0,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-21T19:00:00,9.8,8.8,4.1,67.67,0,0,,0,0,23,7.6,46,1018.3,100,38,0,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-21T20:00:00,9.6,8.7,3.9,67.33,0,0,,0,0,23.4,7.4,32,1018.3,98.4,38,0,0,0,,Overcast,cloudy,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-21T21:00:00,9.4,7.8,3.4,66.27,0,0,,0,0,19.8,10.7,29,1017.9,90,33.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-21T22:00:00,9.6,8.7,3.4,65.39,0,0,,0,0,15.5,7.4,29,1018.1,90,33.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-21T23:00:00,9.4,8.4,3.6,67.28,0,0,,0,0,14.8,7.4,28,1018.4,90,35,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999"
bratislava,2022-10-22T00:00:00,9.3,8.4,3.6,67.45,0,0,,0,0,14.8,7.2,40,1017.7,90,37.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-22T01:00:00,9.3,8.5,3.7,68.07,0,0,,0,0,13,6.9,2,1017.5,90,37.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-22T02:00:00,9.1,9.1,3.6,68.48,0,0,,0,0,12.6,3.6,28,1017.7,80,37.7,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-22T03:00:00,8.8,7.7,3.6,70.17,0,0,,0,0,9.4,7.3,38,1017.3,60,30,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-22T04:00:00,8.7,7.7,3.6,70.2,0,0,,0,0,10.4,7.3,30,1016.9,50,33.1,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-22T05:00:00,8.4,7.3,3.7,72.19,0,0,,0,0,15.1,7.4,22,1016.5,58.4,28.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-22T06:00:00,8.2,7.1,3.4,71.71,0,0,,0,0,14.8,7.4,50,1016.4,49.2,28.8,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-22T07:00:00,8,6.8,3.7,74.2,0,0,,0,0,15.5,7.6,39,1016,49.2,33.4,0,0,0,,Partially cloudy,partly-cloudy-night,"12815099999,11813099999,11085099999,11816099999,11801099999"
bratislava,2022-10-22T08:00:00,8.4,7.3,3.9,73.33,0,0,,0,0,15.5,7.4,40,1016.4,80,28.8,15,0.1,0,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-22T09:00:00,9.3,7.7,4.2,70.48,0,0,,0,0,16.9,10.9,38,1016.6,80.8,28.8,80,0.3,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-22T10:00:00,10.7,10.7,4.7,66.51,0,0,,0,0,16.2,7.5,29,1017.4,90,28.8,146,0.5,1,,Partially cloudy,partly-cloudy-day,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-22T11:00:00,10.4,10.4,5.4,70.8,0,0,,0,0,21.6,7.4,340,1017.8,90.8,28.8,91,0.3,1,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-22T12:00:00,10.3,10.3,5.7,73.32,0.003,100,rain,0,0,22.3,7.2,284,1017.8,90.8,28.4,84,0.3,1,,"Rain, Overcast",rain,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-22T13:00:00,11.1,11.1,9,87.12,0.001,100,rain,0,0,16.2,0.3,36,1018.1,90.8,18.9,51,0.2,1,,"Rain, Overcast",rain,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-22T14:00:00,11.7,11.7,10.4,91.94,0.775,100,rain,0,0,11.9,3.6,86,1017.5,90.8,11.5,70,0.3,1,,"Rain, Overcast",rain,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-22T15:00:00,11.9,11.9,11.7,98.9,0,0,,0,0,10.1,3.8,142,1017.6,90.8,11.5,70,0.3,1,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-22T16:00:00,10.9,10.9,10.8,99.22,0,0,,0,0,10.8,7.4,207,1017.7,100,11.5,46,0.2,0,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
bratislava,2022-10-22T17:00:00,10.7,10.7,10.6,99.38,0,0,,0,0,10.4,7.4,200,1018,90.8,11.5,25,0.1,0,,Overcast,cloudy,"12815099999,11813099999,D2516,11085099999,11816099999,11801099999"
